shared_packs,n_obs,obs_mean_cosine,matched_zero_mean_cosine,diff_obs_minus_matched
71,28,0.2063775375076554,0.13400369947883625,0.07237383802881914
72,32,0.17959001139124775,0.13400369947883625,0.0455863119124115
73,28,0.18011700471313077,0.13400369947883625,0.04611330523429452
74,28,0.21894388553891603,,
75,28,0.1792049202119254,,
76,27,0.1871576672888763,,
77,27,0.1942287414656636,0.13400369947883625,0.06022504198682735
78,22,0.2092461128323536,,
79,22,0.18584229926172816,0.13400369947883625,0.0518385997828919
80,29,0.1932423150091077,,
81,22,0.18758878639307516,,
82,22,0.2051440013043403,,
83,17,0.21854675848907687,,
84,18,0.17770809221262032,0.13400369947883625,0.04370439273378407
85,17,0.1780715315082583,,
86,21,0.1751412670007595,,
87,20,0.17584946249342176,0.13400369947883625,0.04184576301458551
88,13,0.17639854009614236,,
89,21,0.168225741507911,0.13400369947883625,0.03422204202907475
90,19,0.19020891206920873,0.13400369947883625,0.05620521259037248
91,11,0.13456642101264674,,
92,10,0.17403716046819534,,
93,10,0.2003447445712346,,
94,16,0.17677620675462363,,
95,12,0.13680099604195856,,
96,11,0.22031284545038263,0.13400369947883625,0.08630914597154637
97,14,0.20013068551975532,,
98,13,0.21238601552165817,,
99,16,0.16681719984376397,,
100,5,0.22210380750880362,,
101,13,0.15913140049077526,,
102,9,0.22244545199154808,,
103,11,0.2328162136268347,,
104,15,0.2071431342206408,0.13400369947883625,0.07313943474180454
105,17,0.16985667398575852,,
106,11,0.19292373674549176,,
107,11,0.14762885908370846,,
108,11,0.18869018987258757,,
109,7,0.1684769674140297,,
110,11,0.18500848389067387,,
111,14,0.19067256029021915,,
112,10,0.22360948670904332,,
113,9,0.21092773404206416,,
114,8,0.2179372890179739,,
115,15,0.18384753671152373,,
116,6,0.26828126280089554,,
117,8,0.21043139314848944,,
118,7,0.2180969642665184,,
119,12,0.2051560081856282,,
120,6,0.1460549873581843,,
121,12,0.21144562933282232,,
122,14,0.22364631743081737,,
123,6,0.20590904505767435,,
124,9,0.16307125380004808,,
125,10,0.15499494337923356,,
126,9,0.23445572166461806,,
127,5,0.15408203613163926,,
128,4,0.13139010009219265,,
129,11,0.19925135566144683,0.13400369947883625,0.06524765618261058
130,8,0.18198993537352004,,
131,3,0.16757307961169868,,
132,8,0.16686396689823135,,
133,9,0.1513091978856728,,
134,6,0.21930325732385483,,
135,7,0.21694055071544252,,
136,9,0.2358400612397545,,
137,5,0.13333588520592843,,
138,11,0.19413431705637868,,
139,6,0.2277617105474288,,
140,7,0.13149635656180467,,
141,2,0.18170723278609205,,
142,7,0.15595448901169676,,
143,10,0.16693692467109247,,
144,9,0.20905222678939786,,
145,7,0.20777715163275867,,
146,3,0.17783918539994112,,
