shared_packs,n_obs,obs_mean_cosine,matched_zero_mean_cosine,diff_obs_minus_matched
69,36,0.18010707090298864,0.1315751698473332,0.04853190105565544
70,38,0.18315944390522113,0.1315751698473332,0.05158427405788793
71,28,0.20223130364583305,0.1315751698473332,0.07065613379849986
72,32,0.17493232009767692,0.1315751698473332,0.04335715025034373
73,28,0.17618991641277817,0.1315751698473332,0.04461474656544498
74,28,0.21514120589219848,,
75,28,0.17410970192558,,
76,27,0.1834505986312216,,
77,27,0.18798778581228776,0.1315751698473332,0.05641261596495456
78,22,0.20415803838944668,,
79,22,0.1806124875235204,0.1315751698473332,0.049037317676187214
80,29,0.1889618636036151,,
81,22,0.1837003170452647,,
82,22,0.20126349753528688,,
83,17,0.21446754776778765,,
84,18,0.1723046441980232,0.1315751698473332,0.04072947435068999
85,17,0.1724109559863676,,
86,21,0.1708656884194368,,
87,20,0.17240391807954175,0.1315751698473332,0.040828748232208556
88,13,0.17263451806974725,,
89,21,0.16433325205269508,0.1315751698473332,0.03275808220536189
90,19,0.18663397402952697,0.1315751698473332,0.05505880418219378
91,11,0.1286764435071169,,
92,10,0.16791675698261463,,
93,10,0.1971362731374103,,
94,16,0.17179945539101246,,
95,12,0.1296501265636703,,
96,11,0.2170574215016393,0.1315751698473332,0.08548225165430612
97,14,0.19602725174872776,,
98,13,0.20741489564082663,,
99,16,0.16278547056261417,,
100,5,0.21888635651530816,,
101,13,0.1547189683692867,,
102,9,0.2181641976493009,,
103,11,0.228845879601111,,
104,15,0.2030607103544703,0.1315751698473332,0.0714855405071371
105,17,0.16505452420066902,,
106,11,0.18910636525457553,,
107,11,0.14292860128422225,,
108,11,0.18471920232823572,,
109,7,0.16302891885776222,,
110,11,0.1802892220443622,,
111,14,0.18603654865974262,,
112,10,0.22118163330485752,,
113,9,0.20675152972978783,,
114,8,0.21472806653759707,,
115,15,0.17824384440343613,,
116,6,0.2629513030690458,,
117,8,0.20641658650070993,,
118,7,0.21317634286158418,,
119,12,0.2007653266272743,,
120,6,0.1368349657830978,,
121,12,0.2064432073592047,,
122,14,0.2183942291413597,,
123,6,0.20062473592274918,,
124,9,0.1593108936847768,,
125,10,0.150453394479275,,
126,9,0.22987022013120223,,
127,5,0.14675760852312106,,
128,4,0.12728607659086266,,
129,11,0.1966662213600328,0.1315751698473332,0.06509105151269962
130,8,0.1780169942801853,,
131,3,0.16070956273941994,,
132,8,0.16155652956076313,,
133,9,0.14525454504620317,,
134,6,0.21585499010782896,,
135,7,0.21196489020042025,,
136,9,0.2309979000242901,,
137,5,0.12754166955964744,,
138,11,0.1922161566167868,,
139,6,0.22239737213338615,,
140,7,0.12789919465166524,,
141,2,0.1800519465374771,,
142,7,0.1522912779779916,,
143,10,0.16304444653989314,,
144,9,0.203874040915639,,
145,7,0.20510679912863164,,
146,3,0.17143196482800013,,
147,6,0.14964987638032548,,
148,4,0.2689914524787639,,
149,8,0.1577223317539317,,
150,2,0.13963740399107819,,
151,3,0.27633691790617004,,
152,3,0.16590761481756247,,
153,8,0.20732830664163723,,
154,3,0.2706381137982429,,
155,4,0.16427522831664143,,
156,5,0.18199195542311167,,
157,10,0.1930690280082787,,
158,3,0.2234696218980734,,
159,5,0.2532696329964613,,
160,4,0.19840317005727912,,
161,9,0.19136984739578006,,
162,1,0.09235190675604975,,
163,4,0.264054628522073,,
164,3,0.22196917186865414,,
165,3,0.17014540264888153,,
166,5,0.28961380692029054,,
167,4,0.19665145602058157,,
168,8,0.20905073341777208,,
169,3,0.2377764396455657,,
170,6,0.2095866297402118,,
171,4,0.2578137618152608,,
172,3,0.17388318875310535,,
173,5,0.1505413872360834,,
174,5,0.1830428819856855,,
175,9,0.19495995664450988,,
176,5,0.24899184000573965,,
177,5,0.23834178584242874,,
178,1,0.20954832228724599,,
179,3,0.21491310918790826,,
180,4,0.16549304582046526,,
181,4,0.20841045039328837,,
182,2,0.25277280584320827,,
183,4,0.19716300869325004,,
184,4,0.17260605946775157,,
185,8,0.24139539344612443,,
186,2,0.17043409185628472,,
187,4,0.14863021568415125,,
188,3,0.24451969146591782,,
189,3,0.15162245303207153,,
190,3,0.216526020998732,,
191,4,0.2139806260231525,,
192,2,0.19498746328874872,,
193,5,0.19532529685299518,,
194,2,0.16178631568395818,,
195,2,0.20459237064616073,,
196,5,0.19504277916782162,,
197,2,0.24488799877714615,,
198,4,0.16990690210127302,,
199,3,0.13782993438404909,,
200,3,0.15486563949039248,,
201,1,0.07575696349784529,,
202,4,0.15227118439000378,,
203,5,0.1901341874940167,,
204,7,0.22915269913220207,,
205,2,0.22856273195586851,,
206,1,0.25815312094549875,,
207,3,0.1740744790121018,,
209,4,0.24809319764667298,,
210,4,0.18091636677771078,,
211,6,0.19763017409126735,,
212,3,0.22275365058369953,,
213,3,0.22261307239579872,,
214,1,0.1465932267760867,,
215,5,0.1333898949079874,,
216,4,0.21332045578255787,,
217,3,0.1748830224746486,,
218,9,0.15076035569222695,,
219,2,0.09574406206381289,,
220,2,0.0932611454655831,,
221,1,0.28387845923525273,,
222,1,0.10398797388193408,,
225,3,0.17884205842349285,,
226,6,0.12727504941564746,,
227,2,0.14823184237137108,,
228,2,0.20189631390944196,,
229,3,0.2048338486058305,,
230,1,0.02268491666238901,,
231,2,0.18227260011053192,,
232,4,0.15973625737126823,,
233,1,0.26809041222664426,,
234,5,0.21754239208553533,,
236,2,0.1848420806464019,,
237,6,0.22078262681002017,,
238,4,0.11386540980146576,,
239,4,0.2599667271224505,,
240,2,0.16045378828178594,,
241,3,0.20654036524279654,,
242,2,0.23598465588326314,,
243,1,0.0024372264772566017,,
244,3,0.18234478167600332,,
245,2,0.19011948863677947,,
246,2,0.24304677859584328,,
247,2,0.16198461475620698,,
248,2,0.15978907745527843,,
249,2,0.16638587962204004,,
250,2,0.17163909812497846,,
251,1,0.14530786572651125,,
252,2,0.2782741538233954,,
253,5,0.16786897354372046,,
254,1,0.07338929918259805,,
255,1,0.3594269128169786,,
256,2,0.1773235693310242,,
257,1,0.16510390486675172,,
258,2,0.2282264148412987,,
259,5,0.2316686032200482,,
260,4,0.18134800242438748,,
261,1,0.09271343877490451,,
262,2,0.12057706853064648,,
263,3,0.21537671036819442,,
264,2,0.24528217684084314,,
265,1,0.2510138744360543,,
266,2,0.3570026719171082,,
267,4,0.13661119130980867,,
268,1,0.0649130241878006,,
269,1,0.29082979279291976,,
270,1,0.17121625225372716,,
271,1,0.40035653135605426,,
273,3,0.24090211009016774,,
275,1,0.3501920664869363,,
276,3,0.2103579273410363,,
277,3,0.15726640376298018,,
278,5,0.16129361317074306,,
280,1,0.30821158787649355,,
281,2,0.176581207918025,,
283,3,0.1571294306451668,,
285,4,0.25011046318726093,,
286,1,0.2600690062796122,,
287,3,0.14739883406786222,,
288,5,0.19849414073137914,,
289,2,0.16808065123048455,,
290,1,0.2731286937253694,,
291,2,0.25717277991491116,,
292,1,0.2671610767907572,,
293,2,0.22945033616162977,,
294,1,0.1692810032249666,,
297,1,0.22984861864462033,,
299,3,0.17655817704659293,,
300,1,0.2063583324577145,,
301,2,0.1330640351498279,,
302,3,0.17909192716920067,,
303,2,0.16418919330145176,,
304,1,0.19221482929777436,,
307,2,0.3354098167228694,,
308,1,0.028366411281023213,,
309,2,0.24367454311467318,,
310,3,0.1235533669196542,,
311,1,0.2172023777332384,,
312,1,0.22327509486190764,,
313,1,0.19821612217921547,,
314,3,0.29075300694438777,,
315,2,0.06143769772189514,,
316,1,0.12186908066285605,,
317,2,0.11542845215090512,,
318,2,0.09282204963996495,,
320,2,0.2508392442908074,,
321,4,0.24546558062169843,,
322,1,0.18597962333193344,,
323,2,0.18964192538203914,,
324,1,0.29726578398255843,,
325,2,0.26115292897242176,,
326,2,0.09418192251449681,,
327,2,0.14600311649280281,,
328,2,0.11508519071648485,,
330,1,0.24515086113446824,,
331,3,0.3533581773878773,,
332,2,0.13535203867470424,,
333,4,0.15438087305207115,,
334,1,0.18480081980878799,,
337,4,0.16168854303046387,,
338,2,0.12421385719130665,,
339,2,0.3008167107207293,,
340,1,0.2602050075798138,,
341,2,0.20230725529719776,,
343,2,0.1500247941644375,,
344,1,0.2006047933227274,,
345,3,0.17673699254610767,,
346,1,0.1972334400851627,,
347,1,0.23617539426361586,,
348,1,0.36024581399659306,,
350,1,0.2877261535074949,,
352,2,0.19884900339432318,,
353,1,0.2765593401660954,,
357,1,0.2870988930478798,,
358,1,0.1846468323537845,,
359,1,0.3986547284271445,,
360,1,0.2059845899058841,,
361,1,0.25311851246720113,,
363,1,0.24555422642507774,,
364,2,0.13915952148829014,,
365,2,0.11942982479299782,,
366,2,0.17413919182578955,,
368,1,0.18796036556371104,,
369,2,0.2578427677565494,,
370,1,0.1581591727304533,,
372,2,0.13871047848158236,,
373,2,0.11749476013814504,,
376,2,0.2116825914864197,,
378,1,0.23408359547255447,,
380,2,0.29414752049186477,,
381,1,0.22241244181607478,,
382,3,0.1042659235580895,,
385,1,0.201838835334883,,
386,1,0.1999156895200189,,
387,2,0.19665666518891817,,
389,1,0.15440649729485464,,
391,1,0.2181944069735874,,
392,2,0.15284032887027404,,
393,3,0.2026450486133241,,
394,1,0.14274002185583773,,
397,2,0.18852500896709332,,
399,1,0.07361829808439577,,
401,3,0.19631193278424527,,
403,2,0.23780617142810678,,
404,1,0.22754080015055186,,
405,1,0.28925013854971837,,
406,2,0.1916003647821239,,
408,1,0.3327577890809215,,
411,1,0.404445675336794,,
415,1,0.33721505163438237,,
416,2,0.25352536242200957,,
418,3,0.218693586453767,,
419,1,0.22711162754240466,,
426,1,0.15448571522964197,,
427,3,0.12282467122563874,,
428,3,0.11700632955999583,,
430,1,0.08517408647240858,,
432,1,0.018672030120268943,,
433,1,0.1587317492846381,,
435,1,0.20516386991356336,,
436,2,0.25720145801324196,,
441,4,0.21563652855907967,,
446,2,0.19613860883662795,,
447,1,0.24267247658956367,,
448,1,0.2313234856892737,,
452,2,0.22000170089237303,,
453,1,0.17503178579871442,,
459,1,0.24786450623232623,,
460,2,0.19254208338904155,,
462,2,0.16029403193377975,,
469,1,0.07689298729277004,,
470,1,0.06270887040977564,,
473,1,0.19327324792143705,,
477,1,0.2869922146117657,,
478,2,0.175683975701006,,
479,1,0.15958177289982445,,
480,1,0.053075259610065824,,
483,3,0.2132170108525869,,
484,1,0.24153868983371998,,
487,1,0.21959375802466605,,
495,1,0.09682600326342385,,
500,2,0.25479531325186167,,
501,1,0.23043797777748556,,
504,1,0.3035122749202704,,
510,1,0.23852719929030483,,
512,2,0.3396223543916853,,
517,1,0.24663292096329897,,
520,1,0.33474856357350596,,
521,1,0.20488987695745403,,
522,1,0.0027906924753914194,,
528,1,0.24828495859609867,,
534,1,0.08557473626044022,,
536,1,0.08818414537962387,,
537,1,0.1546897040234726,,
539,3,0.28338348273481645,,
541,1,0.3578899503389169,,
543,1,0.2328121064151279,,
551,1,0.28158962771038987,,
559,2,0.18449545023064506,,
563,1,0.17291493731233684,,
565,1,0.3292447332383139,,
572,1,0.32276139920167124,,
573,1,0.06573505957439899,,
574,1,0.12476089286642168,,
583,1,0.04990695125449547,,
586,1,0.16061450320267656,,
589,1,0.003104597368684979,,
594,1,0.31152360784822564,,
596,1,0.08752242967255978,,
598,1,0.40849653823305954,,
600,1,0.14759506016581403,,
602,1,0.0853523601559886,,
606,2,0.19705614028653043,,
610,1,0.03837388735108669,,
611,1,0.0276374962084749,,
616,1,0.2912949595475507,,
628,1,0.20112214333420056,,
641,1,0.08927059331160514,,
644,1,0.17843770763993747,,
645,2,0.2661548345920134,,
646,1,0.05644824073703462,,
653,1,0.2448409844235464,,
659,1,0.26730504355178597,,
664,1,0.33825827206554565,,
684,1,0.10700037470279233,,
691,1,0.07732317203095058,,
701,1,0.29891123115780055,,
705,1,0.1787882679188881,,
706,1,0.18338253061142984,,
707,2,0.1518662665142536,,
715,1,0.1607946818571999,,
720,1,0.18095408582779335,,
728,1,0.23907242544095286,,
743,1,0.2911403506509413,,
752,1,0.16139074506939752,,
756,1,0.10336862227820351,,
762,1,0.18953203255951934,,
770,1,0.24058236344392842,,
772,1,0.22034606060685255,,
779,1,0.24725353497838556,,
786,1,0.15477735724664937,,
788,1,0.24748479043756488,,
802,1,0.2813671178156047,,
807,1,0.33028799418632665,,
814,1,0.17450399306326603,,
816,1,0.2477623597305956,,
817,1,0.15172814352544667,,
819,1,0.34469265542858,,
826,1,0.3461599107814501,,
833,1,0.29597242686934944,,
838,1,0.06951582316060605,,
839,1,0.32762837215033064,,
848,1,0.4327905872064432,,
849,1,0.12677145026190323,,
853,1,0.2920864962169777,,
857,1,0.14752742252935133,,
863,1,0.31151229910520056,,
864,1,0.27964550920448716,,
871,1,0.22757470138279753,,
875,1,0.18783782250813089,,
876,1,0.04845491614065373,,
883,1,0.1889145475991012,,
918,1,0.2087418995256957,,
940,2,0.1526002673057084,,
943,2,0.2565781546221011,,
973,1,0.19021989766157085,,
980,1,0.21161216302088684,,
982,1,0.12653061183300376,,
990,1,0.23854505259838057,,
998,1,0.015861085343622967,,
1002,2,0.25995551439781256,,
1038,1,0.2152797561325545,,
1046,1,0.20008383067821595,,
1048,1,0.1062786164761175,,
1056,1,0.20319165041436707,,
1059,1,0.2282671980678835,,
1063,1,0.12131047097476148,,
1084,1,0.33698172962921746,,
1090,1,0.2188910889954181,,
1091,1,0.27868889865296215,,
1103,1,0.11852424001093777,,
1123,1,0.08787958342201745,,
1148,1,0.15609559291191852,,
1195,1,0.030845074014695134,,
1230,1,0.20355809311734982,,
1252,1,0.18760507230427678,,
1255,1,0.16334717668594884,,
1260,1,0.25857344142077165,,
1273,1,0.11340050426860517,,
1311,1,0.25039455372594144,,
1324,1,0.22618396000831276,,
1328,1,0.30263900724786763,,
1331,1,0.016631950116226445,,
1343,1,0.23455628608755855,,
1361,1,0.20394115331765242,,
1392,1,0.19102269622590273,,
1442,1,0.34840981708594493,,
1516,1,0.2107731118765508,,
1549,1,0.3308895884393675,,
1568,1,0.12141822792484445,,
1577,1,0.18713973551730373,,
1589,1,0.2781086916330552,,
1604,1,0.23781067155887878,,
1671,1,0.3089749884182248,,
1826,1,0.20929504092918014,,
1830,1,0.22163753596940353,,
1845,1,0.23724486278129345,,
1848,1,0.23137347041654333,,
1865,1,0.32042602273607657,,
1923,1,0.34516628410374234,,
1937,1,0.27711500895641683,,
1949,1,0.20136326024385726,,
2042,1,0.3344991990710998,,
2080,1,0.0910983997993343,,
2110,1,0.2683372353538712,,
2140,1,0.18944019666810707,,
2147,1,0.16079031139243105,,
2262,1,0.19128844220300642,,
2319,1,0.2066809228080921,,
2327,1,0.213815339159484,,
2435,1,0.16725598228355623,,
2490,1,0.1755461802959033,,
2695,1,0.20575012453574937,,
3079,1,0.16512354590239012,,
3313,1,0.23789756446198854,,
3330,1,0.25047199714437485,,
3358,1,0.32739029351742616,,
3394,1,0.2460977312931526,,
3584,1,0.1977464076541615,,
3765,1,0.156580507669892,,
3807,1,0.2539369845467914,,
3915,1,0.20713201318602764,,
4021,1,0.020389909704277866,,
4176,1,0.24281233289362988,,
4182,1,0.14479308249304018,,
4350,1,0.2364980257157029,,
4387,1,0.31593450208789386,,
4558,1,0.40326879084209677,,
5397,1,0.12503803744546288,,
8451,1,0.16372680644486315,,
9028,1,0.2747111542899705,,
11528,1,0.10865453927235304,,
