shared_packs,n_obs,obs_mean_cosine,matched_zero_mean_cosine,diff_obs_minus_matched
332,2,0.11357618738803513,,
333,4,0.128858292599617,,
334,1,0.15679012175087662,,
337,4,0.12763898413511496,,
338,2,0.09236126520250906,,
339,2,0.27776866523609556,,
340,1,0.22444329645487834,,
341,2,0.1738959595511278,,
343,2,0.12711901487400318,,
344,1,0.17890166498766816,,
345,3,0.15113486467458653,,
346,1,0.1731885561442796,,
347,1,0.20172831417962392,,
348,1,0.3286772591345005,,
350,1,0.25943755126019724,,
352,2,0.16825378885216746,,
353,1,0.2392955746556498,,
357,1,0.2561188626342149,,
358,1,0.14442404293721464,,
359,1,0.3767912673869139,,
360,1,0.16169009349666094,,
361,1,0.2219699858972168,,
363,1,0.20992450067655444,,
364,2,0.11857486286016171,,
365,2,0.09479949194279651,,
366,2,0.1376330432777526,,
368,1,0.15337986758499816,,
369,2,0.2368626225714894,,
370,1,0.12792175769072428,,
372,2,0.10779211197552432,,
373,2,0.10193009485345349,,
376,2,0.1805110513271616,,
378,1,0.20933875645405364,,
380,2,0.254150411471174,,
381,1,0.18198607591543026,,
382,3,0.0906188143845556,,
385,1,0.18506983928286463,,
386,1,0.16771582100330001,,
387,2,0.17989598575921617,,
389,1,0.12345224555155992,,
391,1,0.1919547735419127,,
392,2,0.12262103722354445,,
393,3,0.1715119785798914,,
394,1,0.10071791869234843,,
397,2,0.15746608507917492,,
399,1,0.05513897225094145,,
401,3,0.16869066576797123,,
403,2,0.20215810790817837,,
404,1,0.20369084274057433,,
405,1,0.25939898834870556,,
406,2,0.17205348191709208,,
408,1,0.3117890169653512,,
411,1,0.3858850019236419,,
415,1,0.3168402125713569,,
416,2,0.22342346605795405,,
418,3,0.18078329794120954,,
419,1,0.19565969034865824,,
426,1,0.119800682161494,,
427,3,0.1126690246312733,,
428,3,0.09422010874677324,,
430,1,0.05469720605637745,,
432,1,0.01010735821323355,,
433,1,0.13345552535527486,,
435,1,0.166686454335458,,
436,2,0.21363785701602672,,
441,4,0.18125772286497302,,
446,2,0.16847853548804714,,
447,1,0.21584537413192706,,
448,1,0.19229080117274644,,
452,2,0.19497351138775726,,
453,1,0.14364830627805358,,
459,1,0.23053672300299793,,
460,2,0.15389207535938135,,
462,2,0.13288145771688503,,
469,1,0.048310559445365664,,
470,1,0.04728034248596396,,
473,1,0.17004768968608716,,
477,1,0.26182151336802667,,
478,2,0.1552046339067865,,
479,1,0.11851770686031113,,
480,1,0.03359231351984508,,
483,3,0.17683330466009275,,
484,1,0.21421865563288758,,
487,1,0.17792908310295646,,
495,1,0.0628505180269704,,
500,2,0.22233206580268056,,
501,1,0.18463168721745354,,
504,1,0.2832268361255044,,
510,1,0.2090266607191639,,
512,2,0.30733067008503673,,
517,1,0.22343433931056686,,
520,1,0.29209044458807243,,
521,1,0.1674110120256775,,
522,1,0.0017880998814331999,,
528,1,0.21928833154611083,,
534,1,0.06782868506927092,,
536,1,0.06023649995228823,,
537,1,0.13702575802590455,,
539,3,0.2556341914851185,,
541,1,0.3216693420648114,,
543,1,0.19042046773749896,,
551,1,0.25185525192657804,,
559,2,0.1555558804630366,,
563,1,0.1298585183585888,,
565,1,0.29060605379639726,,
572,1,0.2982621940569255,,
573,1,0.04405869879448621,,
574,1,0.10049385129545142,,
583,1,0.03833095900874144,,
586,1,0.11992931317820206,,
589,1,0.0031582788197117607,,
594,1,0.2830488774074828,,
596,1,0.06299870121428687,,
598,1,0.3908735377554398,,
600,1,0.11486663482905671,,
602,1,0.05500427281132852,,
606,2,0.16093804226480046,,
610,1,0.028283430256704156,,
611,1,0.02237099223748392,,
616,1,0.2433571525435574,,
