shared_packs,n_obs,obs_mean_cosine,matched_zero_mean_cosine,diff_obs_minus_matched
313,1,0.1829610132621948,,
314,3,0.2809699738370452,,
315,2,0.05311307076354707,,
316,1,0.11153010721949407,,
317,2,0.10553116752168906,,
318,2,0.08450816705303381,,
320,2,0.24132436309366095,,
321,4,0.23327249274692793,,
322,1,0.17949275696591604,,
323,2,0.17600977439186105,,
324,1,0.27974291706131205,,
325,2,0.251575528618276,,
326,2,0.08491947971826712,,
327,2,0.13468436723014865,,
328,2,0.10529547278675921,,
330,1,0.2305784125885818,,
331,3,0.34326964131188387,,
332,2,0.12678870993076957,,
333,4,0.1419682675305709,,
334,1,0.17336341575349132,,
337,4,0.147629698379039,,
338,2,0.109516772795754,,
339,2,0.29304866993799933,,
340,1,0.2464486730637884,,
341,2,0.19229447086004292,,
343,2,0.14176031835805059,,
344,1,0.19210654518012768,,
345,3,0.16775907141744975,,
346,1,0.18817837614230778,,
347,1,0.22261201788383164,,
348,1,0.34902915017351366,,
350,1,0.2772496549884113,,
352,2,0.18729352716999836,,
353,1,0.26363813114851686,,
357,1,0.2756852270580109,,
358,1,0.16964563703716745,,
359,1,0.39119066566922933,,
360,1,0.18685823625673098,,
361,1,0.24132084329995113,,
363,1,0.23222573406913097,,
364,2,0.131531393838938,,
365,2,0.1088885879010735,,
366,2,0.16005452035694678,,
368,1,0.17486857451847895,,
369,2,0.2505821689028497,,
370,1,0.14680549715577584,,
372,2,0.12485129709961189,,
373,2,0.1119577563703935,,
376,2,0.19940054347595607,,
378,1,0.22558488500569476,,
380,2,0.2788439909180595,,
381,1,0.20669843187167916,,
382,3,0.10013585964235272,,
385,1,0.19643763799658082,,
386,1,0.18851345696908328,,
387,2,0.19134486161341,,
389,1,0.1431233037055143,,
391,1,0.20826893927458184,,
392,2,0.1415508818526542,,
393,3,0.19116385993971682,,
394,1,0.1263381341019074,,
397,2,0.1766445241103193,,
399,1,0.06642156174777815,,
401,3,0.1858548682290985,,
403,2,0.2235866025283117,,
404,1,0.2193420697217711,,
405,1,0.27871967770152223,,
406,2,0.1832837958953879,,
408,1,0.32550868168266867,,
411,1,0.3980099044309676,,
415,1,0.3309911205937375,,
416,2,0.24231505757048158,,
418,3,0.20398870770559951,,
419,1,0.21662734772898914,,
426,1,0.14025867115843701,,
427,3,0.11935061098147987,,
428,3,0.10821995962521584,,
430,1,0.07007067596686514,,
432,1,0.014079669266687056,,
433,1,0.1494699107806168,,
435,1,0.19070905262904686,,
436,2,0.2400118210125606,,
441,4,0.20222439018411975,,
446,2,0.18462805461850074,,
447,1,0.23357254843286607,,
448,1,0.2177360503780718,,
452,2,0.21126293498901272,,
453,1,0.16054913816363955,,
459,1,0.24235688837705952,,
460,2,0.17722966578976984,,
462,2,0.15016656863748143,,
469,1,0.062997280469408,,
470,1,0.054699760980872356,,
473,1,0.18507968462173824,,
477,1,0.27790911998921286,,
478,2,0.1683055193884374,,
479,1,0.1431284319458015,,
480,1,0.043972162693303396,,
483,3,0.19913594499333676,,
484,1,0.2322726222792972,,
487,1,0.20386801283529268,,
495,1,0.0829293086105593,,
500,2,0.2428683633084064,,
501,1,0.21299224097619437,,
504,1,0.2969650432761747,,
510,1,0.22700111608982101,,
512,2,0.3283343148697586,,
517,1,0.23816038051721425,,
520,1,0.31910465934781906,,
521,1,0.1916596182797079,,
522,1,0.0028402292488497846,,
528,1,0.23823344042473357,,
534,1,0.07924956601984913,,
536,1,0.08009099387836913,,
537,1,0.15084342017055619,,
539,3,0.27371654281437424,,
541,1,0.34564213232127894,,
543,1,0.21532923173099852,,
551,1,0.27171475192320205,,
559,2,0.17439107403366905,,
563,1,0.15668006877162663,,
565,1,0.31551937396091434,,
572,1,0.3143494781158663,,
573,1,0.05362140458201911,,
574,1,0.116416663681754,,
583,1,0.045871099423768685,,
586,1,0.14547689147647827,,
589,1,0.0031198875785832646,,
594,1,0.3018033611614846,,
596,1,0.07829384750078609,,
598,1,0.40266759357751775,,
600,1,0.13478467677789158,,
602,1,0.07202272548939805,,
606,2,0.1833380848281418,,
610,1,0.0336654230664957,,
611,1,0.027151689846166713,,
616,1,0.2736991137655379,,
628,1,0.19221827023515972,,
641,1,0.07628035854491386,,
644,1,0.16392760206298135,,
645,2,0.2562680205985645,,
646,1,0.04872147548195282,,
653,1,0.2340140511086116,,
659,1,0.258032774905511,,
664,1,0.3302129090090325,,
684,1,0.09171359169541979,,
691,1,0.06636721172566898,,
701,1,0.28929020289150026,,
705,1,0.16495747038986217,,
706,1,0.16563338086885404,,
707,2,0.14127571135133246,,
715,1,0.15267704054105752,,
720,1,0.1639507590536305,,
728,1,0.226005771352649,,
743,1,0.28465447397485305,,
752,1,0.13975042761179535,,
756,1,0.09357509621979201,,
762,1,0.17483160219531307,,
770,1,0.22875850241257623,,
772,1,0.21253479624340121,,
779,1,0.2344167861394809,,
786,1,0.141124166612495,,
788,1,0.234090391486235,,
802,1,0.2651694004580338,,
807,1,0.3211059254621518,,
814,1,0.1601934678336259,,
816,1,0.23399289337260903,,
817,1,0.13958650543191792,,
819,1,0.33522271082596933,,
826,1,0.3398677257815934,,
833,1,0.2853646065431138,,
838,1,0.06444708180916787,,
839,1,0.3152716102196615,,
848,1,0.42823266739694643,,
849,1,0.11873101998061658,,
853,1,0.28012682914916637,,
857,1,0.1439464193125872,,
863,1,0.30157343666796316,,
864,1,0.2688946829007044,,
871,1,0.21594376994175252,,
875,1,0.17459367782516505,,
876,1,0.04229156638048088,,
883,1,0.17397138496846998,,
918,1,0.2006042887112887,,
940,2,0.14403439639786286,,
943,2,0.2448992032761526,,
973,1,0.17755623132968384,,
980,1,0.19395650000679143,,
982,1,0.11478370799328635,,
990,1,0.2231426479838681,,
998,1,0.015045959781938349,,
1002,2,0.24709151422621997,,
1038,1,0.1966066187492305,,
1046,1,0.19310878040643537,,
1048,1,0.09245339914658587,,
1056,1,0.196236844478307,,
1059,1,0.21936363393536584,,
1063,1,0.1114928317098253,,
1084,1,0.32747893327424976,,
1090,1,0.20543642471939283,,
1091,1,0.26446233500329,,
1103,1,0.10393767425529886,,
1123,1,0.0806053996807973,,
1148,1,0.1389920468439124,,
1195,1,0.029772345789377885,,
1230,1,0.18999090797149543,,
1252,1,0.17612130235121007,,
1255,1,0.15213632337984326,,
1260,1,0.24179012507039174,,
1273,1,0.10302221546495069,,
1311,1,0.2449895616627542,,
1324,1,0.21402165666854053,,
1328,1,0.2922408086296779,,
1331,1,0.013676093557004975,,
1343,1,0.21909234528136917,,
1361,1,0.18800061348552552,,
1392,1,0.1707564777670998,,
1442,1,0.3358732870479123,,
1516,1,0.19542608108254692,,
1549,1,0.3228858019145648,,
1568,1,0.11684337642428656,,
1577,1,0.17341345039441944,,
1589,1,0.2627545662211505,,
1604,1,0.22407520565104092,,
1671,1,0.29853095689254716,,
1826,1,0.19760283981860358,,
1830,1,0.20514431700766506,,
1845,1,0.2257144919284779,,
1848,1,0.21696431315960402,,
1865,1,0.3113780906448889,,
1923,1,0.3381077643831472,,
1937,1,0.26825879954125514,,
1949,1,0.19302403628420106,,
2042,1,0.3209548855658425,,
2080,1,0.08153693571974299,,
2110,1,0.26045287672146084,,
2140,1,0.18175737631765446,,
2147,1,0.14799619010032744,,
2262,1,0.17748813512421577,,
2319,1,0.19483247801726916,,
2327,1,0.20459324547085497,,
2435,1,0.1516032008248836,,
2490,1,0.16329271515414673,,
2695,1,0.19134575249842553,,
3079,1,0.1499462138029382,,
3313,1,0.22282167033772102,,
3330,1,0.24321671303538436,,
3358,1,0.31721115534232724,,
3394,1,0.23945490506734723,,
3584,1,0.1828893515285268,,
3765,1,0.14296617985273505,,
3807,1,0.23950098909344553,,
3915,1,0.18938204156403643,,
4021,1,0.01864318497846673,,
4176,1,0.22616541887084926,,
4182,1,0.12832042151448286,,
4350,1,0.23002853773991666,,
4387,1,0.30617545331869217,,
4558,1,0.3936054291117027,,
5397,1,0.11671119860906465,,
8451,1,0.1473888384779176,,
9028,1,0.26107686664891805,,
11528,1,0.10098367620537867,,
