shared_packs,n_obs,obs_mean_cosine,matched_zero_mean_cosine,diff_obs_minus_matched
87,20,0.1188217779181036,0.0866139862258743,0.0322077916922293
88,13,0.1267663893335207,,
89,21,0.11749384906343713,0.0866139862258743,0.030879862837562833
90,19,0.14080700942693822,0.0866139862258743,0.05419302320106392
91,11,0.08046980175566114,,
92,10,0.10748107992300102,,
93,10,0.14094342618515646,,
94,16,0.1280096018109495,,
95,12,0.08255609552789236,,
96,11,0.16831065720451036,0.0866139862258743,0.08169667097863606
97,14,0.14151106195177518,,
98,13,0.1459529683334363,,
99,16,0.11216079147664541,,
100,5,0.1568014611024371,,
101,13,0.10895643994759471,,
102,9,0.16389825271586847,,
103,11,0.1629634161878806,,
104,15,0.14176993075723587,0.0866139862258743,0.05515594453136158
105,17,0.10781364130250068,,
106,11,0.13019064293534263,,
107,11,0.09307544880807785,,
108,11,0.1362720810908428,,
109,7,0.10499881710895106,,
110,11,0.12448413276485412,,
111,14,0.12918969173510622,,
112,10,0.16392806099175622,,
113,9,0.1533071752395154,,
114,8,0.1575789860152753,,
115,15,0.12329113934133779,,
116,6,0.20339645366271178,,
117,8,0.14681509480567456,,
118,7,0.15070863578532406,,
119,12,0.1565723544012315,,
120,6,0.0765885928861013,,
121,12,0.1489065920116184,,
122,14,0.15666292759933007,,
123,6,0.13253472019541393,,
124,9,0.1084468537463115,,
125,10,0.1000505542267536,,
126,9,0.16495878436485967,,
127,5,0.08658679424057306,,
128,4,0.09270125211594418,,
129,11,0.1532417083562369,0.0866139862258743,0.06662772213036261
130,8,0.1372465064454041,,
131,3,0.09904996511038833,,
132,8,0.11348124191560541,,
133,9,0.09075080599703439,,
134,6,0.1534537437244545,,
135,7,0.142759376136963,,
136,9,0.16117130864817875,,
137,5,0.08197615974216756,,
138,11,0.14536283921799112,,
139,6,0.15208907907125924,,
140,7,0.08969733436762868,,
141,2,0.147826966672762,,
142,7,0.10724239816832783,,
143,10,0.11727289691510687,,
144,9,0.14503918265910756,,
145,7,0.15242045526048492,,
146,3,0.11029310435613819,,
147,6,0.09706571113553901,,
148,4,0.21064391223186874,,
149,8,0.11253030623154942,,
150,2,0.08972591683531234,,
151,3,0.2329081701297936,,
152,3,0.10966408793490018,,
153,8,0.15415229374479672,,
154,3,0.20832425179790448,,
155,4,0.10430526259945938,,
156,5,0.13915562706079196,,
157,10,0.13093663202540168,,
158,3,0.14674316519504574,,
159,5,0.1849030898222001,,
160,4,0.14671681532159378,,
161,9,0.13715223561439316,,
162,1,0.046684464070981486,,
163,4,0.18947095480196569,,
164,3,0.16876012345555602,,
165,3,0.10391485847941508,,
166,5,0.22511524289539614,,
167,4,0.16379259088252204,,
168,8,0.14041566968796468,,
169,3,0.17787011299069225,,
170,6,0.15008156139577328,,
171,4,0.19906448001913474,,
172,3,0.1193683162589352,,
173,5,0.10375974832136725,,
174,5,0.13725721388894607,,
175,9,0.1394840259880509,,
176,5,0.18984591398127915,,
177,5,0.17274256599944424,,
178,1,0.13699254840843933,,
179,3,0.15522896304626488,,
180,4,0.13185255779529678,,
181,4,0.1618196736605817,,
182,2,0.20286318067561837,,
183,4,0.1337546771296484,,
184,4,0.1157542806869842,,
185,8,0.1843903911072317,,
186,2,0.11283349074209215,,
187,4,0.09866067678811555,,
188,3,0.1911495409057674,,
189,3,0.10038791234442583,,
190,3,0.16935365455671106,,
191,4,0.15029367972852908,,
192,2,0.1340978897001017,,
193,5,0.14378150638821502,,
194,2,0.12240720267145189,,
195,2,0.16535995695019104,,
196,5,0.13832140848663177,,
197,2,0.17759247825702074,,
198,4,0.10550726325067136,,
199,3,0.07406430163805573,,
200,3,0.10626159576701406,,
201,1,0.030158621635627245,,
202,4,0.10694937950142178,,
203,5,0.12702638965704,,
204,7,0.16516435279373556,,
205,2,0.18262937839676854,,
206,1,0.18881085649728963,,
207,3,0.11320024930960915,,
209,4,0.18200801179826953,,
210,4,0.12358732559450444,,
211,6,0.13815480474017364,,
212,3,0.1585771765797028,,
213,3,0.1668877931471809,,
214,1,0.08601427327611934,,
215,5,0.0844233508515061,,
216,4,0.15925830584417816,,
217,3,0.1230960986890461,,
218,9,0.10141230663828223,,
219,2,0.05354463012196425,,
220,2,0.04677137435871716,,
221,1,0.23353636049381823,,
222,1,0.04761514922483828,,
225,3,0.11598593102063821,,
226,6,0.0847897425407171,,
227,2,0.1049616882251913,,
228,2,0.14318660363664354,,
229,3,0.15963530781994806,,
230,1,0.0186976319371901,,
231,2,0.10788876903321029,,
232,4,0.12070769630182146,,
233,1,0.21451001429320307,,
234,5,0.14175701019981002,,
236,2,0.12996232704088498,,
237,6,0.16411450760696386,,
238,4,0.07190123654035588,,
239,4,0.20065349474202715,,
240,2,0.10158516758914923,,
241,3,0.14753117175407834,,
242,2,0.15746731443339584,,
243,1,0.0,,
244,3,0.12250591849684495,,
245,2,0.13533534775775935,,
246,2,0.1874224729694487,,
247,2,0.09192488420910269,,
248,2,0.101625921762792,,
249,2,0.10994447392893889,,
250,2,0.10319801446226928,,
251,1,0.10074897910262937,,
252,2,0.21895410546967892,,
253,5,0.1166071031512119,,
254,1,0.04352186562307052,,
255,1,0.2928321454653635,,
256,2,0.12300981618119528,,
257,1,0.0922608526514178,,
258,2,0.14464449250622144,,
259,5,0.16624124834895798,,
260,4,0.1108486256366934,,
261,1,0.042834771119092514,,
262,2,0.08037065506802807,,
263,3,0.15690515518292417,,
264,2,0.18495539090444696,,
265,1,0.18582827108366964,,
266,2,0.29759269965980395,,
267,4,0.08687861490817388,,
268,1,0.022147517308600446,,
269,1,0.2055780795831133,,
270,1,0.1061096251043229,,
271,1,0.355350622780868,,
273,3,0.16575535336289962,,
275,1,0.3033758967644707,,
276,3,0.1463097064670759,,
277,3,0.10463654980340363,,
278,5,0.10177057907161788,,
280,1,0.2641125190317927,,
281,2,0.12476314245902641,,
283,3,0.1087323871824573,,
285,4,0.19524752609803112,,
286,1,0.19909467892410634,,
287,3,0.08543796231443203,,
288,5,0.14566325249667955,,
289,2,0.10697994898249003,,
290,1,0.200646368600493,,
291,2,0.21907393957601598,,
292,1,0.21778802818273096,,
293,2,0.17472694278937867,,
294,1,0.09188816729943591,,
297,1,0.16721907430539826,,
299,3,0.13728949916541897,,
300,1,0.1532458132762903,,
301,2,0.06958725406271053,,
302,3,0.12731168039410315,,
303,2,0.12480369525293537,,
304,1,0.14189285166441337,,
307,2,0.2727231789413729,,
308,1,0.018529855832938258,,
309,2,0.17512087320112069,,
310,3,0.07995472365431686,,
311,1,0.16415738735668267,,
312,1,0.1506131716324136,,
313,1,0.12539180355235788,,
314,3,0.23134020266714805,,
315,2,0.02996880034032237,,
316,1,0.07165404125900501,,
317,2,0.06260957965268159,,
318,2,0.05222407555189404,,
320,2,0.19686946816456952,,
321,4,0.17849170375366,,
322,1,0.14037005658267043,,
323,2,0.11744043201424292,,
324,1,0.2120897596249223,,
325,2,0.20319543482880126,,
326,2,0.05450107632580047,,
327,2,0.09503574439851134,,
328,2,0.06960286898090007,,
330,1,0.16629366340807622,,
331,3,0.29424080437227745,,
332,2,0.09585723777243124,,
333,4,0.10854015161864664,,
334,1,0.13714204952265915,,
337,4,0.10067530430126607,,
338,2,0.06947366843418468,,
339,2,0.24996220240556632,,
340,1,0.19762663070195413,,
341,2,0.14608763045806408,,
343,2,0.10805311615423646,,
344,1,0.1521117963381677,,
345,3,0.1279107652858628,,
346,1,0.14787906562490868,,
347,1,0.16992452322148396,,
348,1,0.298497654694816,,
350,1,0.2282619067486271,,
352,2,0.1362014844442896,,
353,1,0.20465614087664605,,
357,1,0.22380246275984905,,
358,1,0.10864015891163666,,
359,1,0.35184620718224713,,
360,1,0.134903174407731,,
361,1,0.19361041462824022,,
363,1,0.1803505991783031,,
364,2,0.09293555657248466,,
365,2,0.07770135094021398,,
366,2,0.11448726458291114,,
368,1,0.11901741029624621,,
369,2,0.214296297615101,,
370,1,0.10548669358840511,,
372,2,0.08780061139985694,,
373,2,0.08476965228616427,,
376,2,0.15191725371447287,,
378,1,0.18074244092706288,,
380,2,0.2241073141529038,,
381,1,0.14133244220397065,,
382,3,0.07745676451667789,,
385,1,0.1644418615839928,,
386,1,0.131871923986895,,
387,2,0.16062108815168977,,
389,1,0.09112359254940926,,
391,1,0.16629273225366237,,
392,2,0.0964332565057982,,
393,3,0.14714292045143218,,
394,1,0.06946799157990124,,
397,2,0.13127291719051346,,
399,1,0.03821297982275442,,
401,3,0.14076335645263757,,
403,2,0.1703616586089396,,
404,1,0.17639617694776588,,
405,1,0.22776047163485044,,
406,2,0.15566878724913824,,
408,1,0.28401542900135157,,
411,1,0.3590342545930801,,
415,1,0.29128428378253207,,
416,2,0.19377775152680884,,
418,3,0.15316464221698364,,
419,1,0.16801345997613487,,
426,1,0.0850305119181451,,
427,3,0.10258641516374756,,
428,3,0.07542883639576797,,
430,1,0.030133263389883744,,
432,1,0.004927654684664032,,
433,1,0.10089254830046113,,
435,1,0.12524516234729163,,
436,2,0.17889764222556537,,
441,4,0.1519537224905796,,
446,2,0.14151900105058995,,
447,1,0.18645535980912983,,
448,1,0.15572164154726864,,
452,2,0.16838529677656078,,
453,1,0.11971658227164657,,
459,1,0.2077376166245974,,
460,2,0.12079948240239023,,
462,2,0.10574555382084441,,
469,1,0.03541408351155409,,
470,1,0.03345466432254951,,
473,1,0.14685044133693573,,
477,1,0.2333640775211005,,
478,2,0.1300287158353013,,
479,1,0.09103602226299973,,
480,1,0.027312251050285685,,
483,3,0.14851696546809268,,
484,1,0.18245169314019652,,
487,1,0.13823030455582175,,
495,1,0.04448168564610662,,
500,2,0.19026369354220016,,
501,1,0.143498614543295,,
504,1,0.25681825375079465,,
510,1,0.1796279211207529,,
512,2,0.27529580466028064,,
517,1,0.20015133967829082,,
520,1,0.2540745953058835,,
521,1,0.13006646689257326,,
522,1,0.0010003496300706927,,
528,1,0.18697424865689902,,
534,1,0.05493909555063745,,
536,1,0.04319187640769722,,
537,1,0.12630856140085522,,
539,3,0.22679417186341266,,
541,1,0.283436974452644,,
543,1,0.1492809163679066,,
551,1,0.22282607139670585,,
559,2,0.1299299381113386,,
563,1,0.10294438649887266,,
565,1,0.25719228553658785,,
572,1,0.26551175261881754,,
573,1,0.025966447733514066,,
574,1,0.08577141372888329,,
583,1,0.028774299002117414,,
586,1,0.08707100879486361,,
589,1,0.002728511907493454,,
594,1,0.25726208169452713,,
596,1,0.04785303135346794,,
598,1,0.3686639306858559,,
600,1,0.09054568007476012,,
602,1,0.037477331311040356,,
606,2,0.13210062650634136,,
610,1,0.0212682349487607,,
611,1,0.021892529231356338,,
616,1,0.20023313675005763,,
628,1,0.1447857009524173,,
641,1,0.03782743746974869,,
644,1,0.1128434406801886,,
645,2,0.20740054781196648,,
646,1,0.03185354605445375,,
653,1,0.1853867582733677,,
659,1,0.2187383184048027,,
664,1,0.285451324927498,,
684,1,0.046041540914572215,,
691,1,0.03975545898692671,,
701,1,0.24087101248775858,,
705,1,0.11617826771800038,,
706,1,0.10970281747407999,,
707,2,0.09804570477126705,,
715,1,0.1143583246012586,,
720,1,0.10830077481606903,,
728,1,0.17195669306906236,,
743,1,0.24867765638402692,,
752,1,0.07347643628144486,,
756,1,0.06099299417808061,,
762,1,0.11935506811310823,,
770,1,0.17484912026920005,,
772,1,0.1646274503122193,,
779,1,0.18299079520316494,,
786,1,0.09465955087127188,,
788,1,0.17612765320673332,,
802,1,0.2024623583602156,,
807,1,0.2744109287469359,,
814,1,0.09725523791131732,,
816,1,0.18299315642548622,,
817,1,0.09581323209403393,,
819,1,0.2905124724038082,,
826,1,0.2995929167454047,,
833,1,0.23801337544069376,,
838,1,0.04332932687221583,,
839,1,0.25512501155218636,,
848,1,0.39335006448526716,,
849,1,0.0966803522661589,,
853,1,0.23006142176039449,,
857,1,0.12465332173462511,,
863,1,0.25282011918153585,,
864,1,0.21795886362724812,,
871,1,0.1662817729139601,,
875,1,0.12251744907198565,,
876,1,0.026966288200767827,,
883,1,0.11445383389966265,,
918,1,0.16275859388767092,,
940,2,0.11118322816066355,,
943,2,0.19965632139576578,,
973,1,0.13147334518600765,,
980,1,0.1243093936435938,,
982,1,0.07389020076982152,,
990,1,0.154362994254956,,
998,1,0.011210610790364747,,
1002,2,0.19157191427740367,,
1038,1,0.1315044055024116,,
1046,1,0.16033371373469849,,
1048,1,0.05158868443440461,,
1056,1,0.16218425076738208,,
1059,1,0.16770816056155338,,
1063,1,0.07337198091359803,,
1084,1,0.283165836463769,,
1090,1,0.14917296449542966,,
1091,1,0.20756853468886513,,
1103,1,0.05973796921718899,,
1123,1,0.05837072855147662,,
1148,1,0.08417946028078072,,
1195,1,0.02413076100842531,,
1230,1,0.14079679670458073,,
1252,1,0.13069669028535805,,
1255,1,0.10295143586941595,,
1260,1,0.1665526479541419,,
1273,1,0.06349143971503354,,
1311,1,0.21382370743314064,,
1324,1,0.16190849018065603,,
1328,1,0.24193873630587284,,
1331,1,0.004479657222981842,,
1343,1,0.1574023053660039,,
1361,1,0.13323892773510282,,
1392,1,0.09937322276266913,,
1442,1,0.27355486680803864,,
1516,1,0.13268616915412357,,
1549,1,0.27906743082726004,,
1568,1,0.09347622038670955,,
1577,1,0.12675766091633872,,
1589,1,0.2006098578685765,,
1604,1,0.16313469054459406,,
1671,1,0.24443437562572892,,
1826,1,0.14630023132044168,,
1830,1,0.14033682958754343,,
1845,1,0.17174672894039902,,
1848,1,0.1530484027890847,,
1865,1,0.26313995936392215,,
1923,1,0.29884228827695813,,
1937,1,0.22519827499613954,,
1949,1,0.14812866024103635,,
2042,1,0.2660506305743916,,
2080,1,0.046705694584499725,,
2110,1,0.21785350024997185,,
2140,1,0.15524006326984385,,
2147,1,0.09525078077395467,,
2262,1,0.12146706112288667,,
2319,1,0.14278077774097822,,
2327,1,0.16164390294116093,,
2435,1,0.09128871474868228,,
2490,1,0.11950033507814825,,
2695,1,0.13663154369190417,,
3079,1,0.09173616021949345,,
3313,1,0.1662047317468679,,
3330,1,0.20036709194765778,,
3358,1,0.2634497158699342,,
3394,1,0.2015311672081009,,
3584,1,0.1298393996266988,,
3765,1,0.0942054421650347,,
3807,1,0.17435249769774874,,
3915,1,0.12911710300998125,,
4021,1,0.0034749653204913435,,
4176,1,0.15755135218469324,,
4182,1,0.07762730370995469,,
4350,1,0.19010705350320284,,
4387,1,0.25958407402457434,,
4558,1,0.34836717600355144,,
5397,1,0.08122237155928193,,
8451,1,0.09217090696956386,,
9028,1,0.20915289022089964,,
11528,1,0.06527546806333552,,
